,timestamp,GPS_INPUT.sysid,GPS_INPUT.compid,GPS_INPUT.time_usec,GPS_INPUT.gps_id,GPS_INPUT.ignore_flags,GPS_INPUT.time_week_ms,GPS_INPUT.time_week,GPS_INPUT.fix_type,GPS_INPUT.lat,GPS_INPUT.lon,GPS_INPUT.alt,GPS_INPUT.hdop,GPS_INPUT.vdop,GPS_INPUT.vn,GPS_INPUT.ve,GPS_INPUT.vd,GPS_INPUT.speed_accuracy,GPS_INPUT.horiz_accuracy,GPS_INPUT.vert_accuracy,GPS_INPUT.satellites_visible,GPS_INPUT.yaw,GPS_INPUT.lat_deg,GPS_INPUT.lon_deg,GPS_INPUT.rate
83,1718211445.687,1,220,0,0,185,0,0,3,476176495,-1223604388,0.0,0.6000000238418579,1.0721231698989868,0.0,0.0,0.0,0.0,1.0721231698989868,0.0,26,18900,47.6176495,-122.3604388,3.6596522308474633
84,1718211445.9039998,1,220,0,0,185,0,0,3,476176495,-1223604388,0.0,0.6000000238418579,1.0721231698989868,0.0,0.0,0.0,0.0,1.0721231698989868,0.0,26,18900,47.6176495,-122.3604388,3.667033372568504
85,1718211446.184,1,220,0,0,185,0,0,3,476176489,-1223604411,0.0,0.6000000238418579,1.062476634979248,0.0,0.0,0.0,0.0,1.062476634979248,0.0,26,18900,47.6176489,-122.3604411,3.6549708379476464
86,1718211446.4399998,1,220,0,0,185,0,0,3,476176489,-1223604411,0.0,0.6000000238418579,1.062476634979248,0.0,0.0,0.0,0.0,1.062476634979248,0.0,26,18900,47.6176489,-122.3604411,3.6907177432958362
87,1718211446.715,1,220,0,0,185,0,0,3,476176477,-1223604428,0.0,0.6000000238418579,1.0549631118774414,0.0,0.0,0.0,0.0,1.0549631118774414,0.0,26,18900,47.6176477,-122.3604428,3.687315617361919
88,1718211446.964,1,220,0,0,185,0,0,3,476176477,-1223604428,0.0,0.6000000238418579,1.058129072189331,0.0,0.0,0.0,0.0,1.058129072189331,0.0,26,18900,47.6176477,-122.3604428,3.669724899072381
89,1718211447.214,1,220,0,0,185,0,0,3,476176472,-1223604433,0.0,0.699999988079071,1.058129072189331,0.0,0.0,0.0,0.0,1.058129072189331,0.0,25,18900,47.6176472,-122.3604433,3.658313512363139
90,1718211447.4819999,1,220,0,0,185,0,0,3,476176462,-1223604439,0.0,0.699999988079071,1.0464423894882202,0.0,0.0,0.0,0.0,1.0464423894882202,0.0,25,18599,47.6176462,-122.3604439,3.671745897182634
91,1718211447.7259998,1,220,0,0,185,0,0,3,476176462,-1223604439,0.0,0.699999988079071,1.0464423894882202,0.0,0.0,0.0,0.0,1.0464423894882202,0.0,25,18599,47.6176462,-122.3604439,3.6791759523892646
92,1718211448.0059998,1,220,0,0,185,0,0,3,476176462,-1223604435,0.0,0.6000000238418579,1.03727388381958,0.0,0.0,0.0,0.0,1.03727388381958,0.0,25,18100,47.6176462,-122.3604435,3.6476382862595407
93,1718211448.27,1,220,0,0,185,0,0,3,476176462,-1223604435,0.0,0.6000000238418579,1.03727388381958,0.0,0.0,0.0,0.0,1.03727388381958,0.0,25,18100,47.6176462,-122.3604435,3.6677059641679555
94,1718211448.539,1,220,0,0,185,0,0,3,476176462,-1223604435,0.0,0.6000000238418579,1.010123610496521,0.0,0.0,0.0,0.0,1.010123610496521,0.0,25,18100,47.6176462,-122.3604435,3.635702489855292
95,1718211448.7879999,1,220,0,0,185,0,0,3,476176457,-1223604431,0.0,0.6000000238418579,1.010123610496521,0.0,0.0,0.0,0.0,1.010123610496521,0.0,25,18000,47.6176457,-122.3604431,3.6536353824671313
